Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
484861,B00248EE4O,A25C2M3QF9G7OQ,Comdet,0,0,5,1220400000,Very tasty!,"This was a very pleasant surprise. I was a bit hesitant when I read through the ingredients. Sure, it sounded healthy, but would it taste good?<br /><br />In a word, outstanding! Good crunch, flavor and just the right amount of salt. Great to see that there's snack foods available that are a lot better for you than the usual chips and nachos.<br /><br />The only problem is that everyone likes them, so they disappear quickly!",2
484977,B00248EE4O,AANHKVVW7CZGC,S. G. Hardin,1,1,5,1211932800,WOW,THESE ARE BY FAR THE BEST CORN CHIPS I HAVE EVER HAD. I'M GOING TO SEND A CASE OF THESE FOR A GIFT. THEY WOULD BE WONDERFUL FOR A PARTY.,2
484956,B00248EE4O,A2Z75T77Q31H9X,D. M. Bean,1,1,5,1250553600,Amazing flavorful chip!,"I saw these on display at my supermarket and tried them on a whim.  Boy am I glad I did!  They are spicy and flavorful.  I would describe them as a medium hot; the heat kicks in after you've eaten a few, but it's not too hot.  They are so excellent with just plain sour cream -- it's hard to stop!  They are also sturdy enough and big enough to use as a cracker if you want to top them with cheese slices or relishes.<br /><br />Buying a case on Amazon saved me $1.00 per bag compared to the grocery store.  And, thank you Amazon for placing the case inside of another box before shipping.  They arrived in perfect condition -- no crumbs!  I think I'll go have some more...",2
484917,B00248EE4O,A2PL0US7RN67G,"Jennifer ""Jennifer""",4,4,5,1219449600,FoodDOESTasteGood Multigrain,"These tortilla chips should be renamed to FoodDoesTasteGood!  So many times ""healthy"" or ""good for you"" snacks are as flavorless as water.  Good for you, but absolutely boring to the taste buds.  These chips, however break the rules.  No Trans Fat, 0.5% staurated fat. 18g carb, 3g dietary fiber, 2g sugars and 3g protein with only 140 calories per 1 ounce bag w/60 of them from non saturated (good)fats.  Remember, not all fat is bad.  Some fat, like these are needed for digestion and brain function.  The flavor is great.  They are filled with flax seed, whole grains, wheat, but have a crisp, thick feel without grainy flavor.  They have a salty flavor like that of a tortilla, but you don't need a topping or salsa for the flavor.  No itchy lips from to much salt like a regular tortilla and no salsa falling on your clothes!  I eat these just as a quick snack but have served them along with hummus, cheese and veggie sticks for a crowd.  I also toss them into my kids lunch instead of chips or pretzels.  Most of the time they take a couple bags because they share them!  I like the one oz. bags because they tide me over at that 3:00 snack time without letting me indulge with too many.  I've had the Olive and the chocolate, but the multigrain are by far my favorite.  Serve these at your next party, but make sure you have quite a few bags...you will need them.",2
484978,B00248EE4O,A1LZJZIHUPLDV4,"vegancompassion ""anattanupassana""",2,3,5,1220486400,Vegan Natural Kosher Gluten-Free Choice,"Vegan. Natural. Kosher. Has ""Certified Gluten-Free"" label on package. Bite-sized flavorful crackers in a portion-controlled 1oz (28g) package. Multigrain goodness. Yummy whole flax seeds sprinkled throughout. Crunchy. Big rich flavor. Very satisfying. Ideal for lunches or for those craving a quick snack of premium tortilla chips or healthy crackers, but don't want to open a big bag. 140 calories, 3g protein, 7g fat, and 80mg sodium per package. Made with stone ground yellow corn, sunflower oil, brown rice flour, flax seeds, turbinado cane sugar, oat fiber, sesame seeds, quinoa, soy flour, and sea salt. [Received one 1oz package of this product at no cost through the Vine program.] This review is out there for those for whom this makes a difference. See all of my reviews for more great choices. Check out ""Vegan Grocery Favorites"" and ""Vegan Grocery Top Ten"" in Listmania. Your ""helpful"" votes count and will be greatly appreciated to benefit the search of others. Thank you.",2
484857,B00248EE4O,A1X2LENOF84LCQ,"D ""D""",0,0,4,1220745600,they are good and natural,these are very good tasting and I like that they are all natural no artificial anything. They are more like a tortilla chip. I thought they had a tiny bit of an off flavor and just a bit too much salt but they are good and if you are looking for a natural snack then this would be great with dips.,2
484927,B00248EE4O,A34EQDIZM94VSN,J. Muench,2,2,5,1219968000,Pleasantly surprised--unsalty Frito meets Sasame cracker!,"I have order anxiety:  so when I go to order something I usually panic and blurt out something I didn't really want, or in this case, click the ORDER THESE button on these Multigrain things.<br /><br />Fast forward to today... I studied the bag with this description:<br />TORTILLA CHIPS (it's a cracker, too!) MADE WITH<br />Flax, Sunflower, and Sesame Seeds<br />Oat Fiber, Brown Rice<br />Quinoa, Soy<br /><br />We have pavers that look like the cracker on the front of the bag... and I have no idea what quinoa is, but I tried one.  Hmmm kind of like a not so salty corn chip, with a little sesame seed flavor thrown in.  Just enough salt.  Crunchy, and without the stab-the-roof-of-your mouth shards.  Nice mingling of flavors...can't say I know what flax seed tastes like, but I think I like it now!  I like them.  I really like them!!<br /><br />The ingredients list is:  Stone ground yellow corn, high oleic sunflower oil, brown rice flour, flax seeds, turbinado cane sugar, oat fiber, sesame seeds, quinoa, soy flour, sea salt. Not a bad ingredients list!  For one 1 oz bag, 140 calories, 60 from fat.  And each cracker feels like you are eating something, not like a bite of air in a salt-laden wafer.<br /><br />I could seriously go for more of these now.  They would be fantastic with a slice of mild cheddar or something really different with a creamy artichoke dip.  Lots of possiblities, and still good right out of the bag.  They say they are available at your local supermarket or grocer--really, I am going to get more of these, they are that good!",2
484904,B00248EE4O,A39C4C32298CEI,"Jamin Koehn ""if you take from those who succe...",1,4,1,1310256000,"""Food Should Taste Good..."" Really?","For a company who's name is ""Food Should Taste Good,"" they certainly do a poor job of practicing what they preach. I bought a couple bags of their lime torilla chips, and wasn't the least bit impressed. Granted, I only bought them because they were so cheap, and that was only because they had been marked 75% off (after being mark 50% off, and 25% off before that). Suffice it to say, it seems that I wasn't the first person to discover their horrible taste, otherwise people would have been buying them more regularly, and the Base Exchange wouldn't have been getting so desperate to get rid of them.<br /><br />Even with a gob of Tostitos cheese dip, the taste of these chips is barely tolerable.",0
484887,B00248EE4O,A3VBXQKRM7A4JR,eyecore,0,0,5,1219795200,"Excellent, natural chip","You won't find any MSG, hydrogenated oils, or various things that most people can't pronounce and have no idea what it actually is in these chips.  What you WILL find, however, is a very flavorful chip that has enough flavor for eating plain, but not too much flavor for dipping.<br /><br />While I couldn't really taste a true ""olive"" flavor, I think that the olives mixed with the garlic salt provides a very subtle flavor that is more robust than plain salted chips.  Of course, not having an overpowering flavor is a good thing...<br /><br />Texture is important with the foods I eat, and these had a nice firm crispness to them.  Other various natural tortilla chips I've tried (including ""store brand"" Whole Foods chips) have an off-texture (not quite crisp, not quite stale) that have prevented me from repeated buys.  Not the case with these ones.",2
484962,B00248EE4O,A2UR2L4PFTKUSA,Seattle Hobbit,1,1,5,1223337600,"Delicious!  If you like olives and like corn chips, you must try them!","AMAZING chips.  I picked them up at Whole Paycheck, and as soon as I'd had a few, I ran to Amazon to see if I could buy them by the carton!<br /><br />I believe I have never tasted a better chip of any sort.<br /><br />They're lighter and crisper than the usual kinds of tortilla chips that come in brown paper bags, and they have the taste of olive oil, black pepper, salt and olives.<br /><br />I ate them right out of the bag, but I could see them working well with some kinds of pate or hummus, too.<br /><br />The main down side:  one 6oz bag contains 840 calories, and they're quite addicting.",2
484821,B00248EE4O,A16B1NU5AFKWQN,Bethany,0,0,5,1279670400,Best chips ever!!,"These are the best tasting chips. They're are addicting; great taste, healthy ingredients, what else can one ask for?",2
484919,B00248EE4O,A3CENRI7EK14NJ,J. Shabatura,3,3,5,1210118400,Ahoy! These Chocolate Chips Rock the boat!,Tried these with our homemade chipotle salsa... AMAZING!<br />Great size and shape for dipping. You could go savory or sweet with the dip for sure. The chip is not overly sweet. Very subtle. Great plain out of the bag. We are back for a CASE :-),2
484941,B00248EE4O,A165MAM6TS892W,fpl,1,1,5,1296777600,fpl,"The crunch, the savorriness , the lovely no time this month expiration dte. I love these chips, theyre the only chips I eat without  feeling like i over ate. The package came on time and with all that i payed for.",2
484973,B00248EE4O,AWKZAUC0D8DYL,"Auskan ""Auskan""",1,1,5,1219881600,Great snack,These taste great and are good for you.  I will put them in my kids school lunches for a treat.,2
484870,B00248EE4O,A2FWZ58M6IQMD7,Doc Stew,0,0,4,1220140800,"Great taste,all natural ingredients,""iffy"" texture","I'm always in search for good, healthy, whole grain products. When I saw these chips, I jumped at the chance to try something new.<br /><br />The ingredients are superb: it has a corn base, uses non-hydrogenated canola oil, brown rice flour, Turbinado cane sugar, oat fiber, flax seeds, sesame seeds, sunflower seeds, Quinoa and sea salt. They are not overly salty like most other tortilla chips, which is a nice surprise.<br /><br />They are hearty chips and hold salsa well without breaking. They have a very good taste - corn, nutty, slight hint of salt, and hearty.<br /><br />My main complaint is with the texture. They're crunchy, but have too much of a cardboard texture for my liking.<br /><br />Overall, they're deliciously healthy chips, if you can get past the texture.",2
119866,B0009YUEG2,A20U31IO0B4O3E,"V. Lyman ""gin455""",0,0,2,1319155200,not the best brand I've tried,"The first brand of cedar litter I tried was Pet Smart's Exquisicat cedar litter and like it. Then tried Feline Pine because I found it at Walmart for a bit less. But it is much more dusty and scooping it out meant clouds of dust, so I thought that can't be too good for the cats to dig in. Switching back to the Pet Smart brand. I see on the box that it contains some clay, but you'd never know it as the product is light and fragrant.",0
